y_test,y_pred
5.1,4.5359764
1.72,1.3968121
0.7,0.6741417
0.1,0.6634028
1.6,1.4981934
2.9,2.787765
1.3,1.2446585
1.39,0.83451444
0.8,1.1239903
1.7,0.559142
1.2,1.3024492
4.5,4.3963304
1.0,1.4074565
4.5,4.4043303
1.18,1.2757268
1.52,1.1154505
4.6,4.422102
1.3,1.3148715
1.0,1.3666646
0.3,0.7068312
1.61,1.5886092
0.96,1.3792516
4.2,4.5064344
0.88,0.9423857
1.5,1.2697496
2.6,2.9597483
1.0,1.177703
3.7,3.5175152
1.87,1.7529742
0.84,0.76902556
0.51,0.72452855
1.2,1.2243507
1.3,1.3577834
0.9,1.0472143
2.5,2.281474
0.8,0.87856764
0.97,1.1319042
1.1,1.2760445
1.1,1.1749159
4.1,1.4980893
1.83,0.834248
0.0,0.80560017
1.04,0.9608133
1.4,1.4384116
0.73,0.8179182
1.54,2.1998222
4.5,4.2730927
1.8,1.9856062
0.2,0.50371784
1.3,1.4203707
1.1,1.5088253
1.3,1.4624407
0.93,0.8318065
0.87,1.2375493
1.7,2.2236917
1.8,1.9221786
3.0,2.7145865
2.6,2.8914742
2.8,1.5040703
5.6,4.397805
0.77,0.9427664
4.3,4.2985573
1.52,1.9327936
1.1,1.1439853
5.1,4.766424
1.9,3.031955
0.2,0.40800223
0.3,0.9002995
1.1,1.385575
1.7,2.3562388
0.8,0.64727604
0.7,0.7002319
3.0,2.9898257
0.6,0.8995679
1.0,0.97000027
2.9,2.3193085
3.7,3.3130758
1.61,1.0911433
1.4,1.7365983
4.4,4.4397564
1.4,1.548079
2.63,1.0139413
0.76,0.81115824
1.3,1.7447672
2.6,1.7462974
1.6,1.7123526
1.6,1.5602207
4.1,4.292153
4.4,4.596981
4.3,4.389499
4.3,4.4440956
1.1,1.3869014
1.5,1.2054684
2.7,3.0203323
1.1,1.1846119
1.7,1.4765227
2.6,2.8184114
0.02,0.567458
0.8,1.1140869
3.7,3.079836
2.44,1.1057869
1.75,1.0577407
0.7,0.61609006
4.3,4.3199453
2.5,2.63614
4.0,4.5297327
4.4,4.3834453
1.1,1.40402
1.3,1.4808166
3.3,1.8996569
1.9,1.7460309
2.59,1.2905493
2.2,1.9160078
5.0,4.5523925
1.16,0.755971
0.5,0.81921643
4.5,4.3824215
2.7,2.2952998
0.85,0.6129683
0.4,0.47957054
1.29,0.96535176
1.7,2.0184703
1.9,1.3397069
0.76,1.136288
0.47,0.631834
3.2,2.2395523
1.9,2.3210368
1.3,0.7028938
1.53,1.6378162
0.7,0.5428021
0.83,0.8247601
1.3,0.97345614
2.2,2.6997833
1.1,1.4455585
1.35,1.0179152
0.83,1.1173093
1.3,1.4060063
1.1,0.628518
0.7,0.91503394
1.03,0.72383344
1.64,1.4480621
0.9,1.3171358
1.3,1.4857842
0.9,1.1937631
0.8,1.1378816
2.8,2.7720814
0.98,0.963772
0.9,0.6820952
1.4,1.4730932
1.21,0.83392113
1.08,0.96082735
0.51,0.7310802
4.0,4.46982
1.1,0.73930585
1.53,0.9931419
1.36,0.7535552
3.0,2.787765
2.0,1.4478565
3.8,2.659142
0.8,1.375877
1.6,1.7311108
1.01,0.8523589
1.5,1.2740991
1.7,1.3734142
1.21,1.0776385
1.7,2.0460067
1.6,1.6285474
0.45,0.9544313
1.47,1.6054747
1.0,1.1219803
0.8,0.63907254
1.57,1.5364513
1.3,1.4964168
1.71,1.3662368
0.53,0.67916846
0.96,1.2848849
1.4,1.1723815
4.7,4.2490954
1.51,1.2840343
1.4,1.6283445
4.5,4.4794145
0.76,1.4003806
1.9,2.4324236
3.2,2.7344816
1.05,1.1247281
4.3,4.3288255
2.06,1.3573437
1.9,1.5928124
0.84,1.0564597
1.17,1.3190075
1.7,1.0058529
0.75,1.0827074
1.68,1.2127657
1.0,2.0022695
1.57,0.7668908
1.2,1.4471694
4.4,4.528773
2.8,3.146425
4.5,4.3823457
4.9,4.704762
0.61,0.5323926
1.5,1.5129946
0.46,0.9436778
1.1,0.6678791
1.7,1.6654049
3.0,2.5513976
3.4,2.771862
1.0,1.3478491
1.24,1.059689
3.9,4.292153
0.88,0.7666843
1.5,1.3724556
0.8,1.117665
4.2,4.414128
2.5,4.07713
4.4,4.5316925
1.4,1.3895934
1.44,1.4182674
1.02,0.99599904
1.8,1.9277793
0.8,0.8257595
1.16,0.96707755
1.1,1.4189364
1.2,0.97601026
3.0,1.6587137
0.14,0.8461517
0.6,0.7870425
0.1,0.48188636
1.36,1.7465396
2.9,2.3507848
2.0,2.3140485
1.4,1.4184681
2.3,2.7043574
1.55,1.883921
0.91,1.0096056
4.9,4.5423326
4.4,4.4181695
0.88,1.0546759
0.55,0.82700455
1.8,1.9638993
0.2,0.5658237
1.8,1.9277793
4.6,4.3823457
0.59,0.7858223
1.07,1.5189873
0.82,1.1631619
2.6,1.8612766
4.3,4.452036
4.3,4.557644
0.43,0.8215597
2.5,2.3103793
1.1,1.1947219
1.86,1.5923865
0.6,0.67643505
0.53,0.81704277
1.99,1.1870153
1.0,0.9700601
0.32,0.75422084
1.1,1.3845261
0.7,1.1537559
4.6,4.411215
0.7,1.1928167
2.5,2.9004674
1.96,0.66952884
1.43,1.0715052
2.8,2.952692
2.9,2.95553
0.2,0.8191649
2.0,2.0857444
1.3,1.0457529
1.7,1.4760665
1.4,1.1194205
0.3,0.9890246
1.01,1.019272
2.0,0.9038246
2.48,1.6543605
4.7,4.6267934
1.07,0.87832385
0.41,0.6129683
4.4,4.452036
1.5,1.2525307
4.2,4.4403315
1.6,1.3803933
2.3,1.457736
2.4,2.340053
1.56,1.7529457
2.79,1.9553907
4.4,4.938914
1.4,1.5706015
1.7,1.9307717
2.2,2.480691
0.36,1.5071008
1.1,1.1219803
0.4,0.52761877
0.99,1.1037216
2.32,1.9883921
1.8,1.7624059
0.5,0.78839475
1.7,1.5429946
0.84,1.4323099
1.73,1.7730573
4.5,4.5461073
4.1,4.4208765
4.4,4.4684067
4.6,4.417545
1.8,1.5850755
4.2,4.5107827
0.87,1.2157824
1.52,1.2353518
1.7,1.0809813
4.5,4.3630548
2.1,2.6149473
4.3,4.418119
1.56,1.4571195
1.35,1.5893141
0.64,1.0519933
2.7,1.7680362
4.4,4.4408503
1.9,2.3018775
4.1,4.3517165
0.2,0.4630502
1.56,1.3635662
4.4,4.307421
0.66,1.0007176
2.7,1.5395948
1.2,1.5055337
4.4,4.576268
7.1,4.3906393
1.94,0.98280865
1.2,1.440421
1.0,1.1772939
4.2,4.455573
1.5,1.0213907
1.78,0.49261183
1.6,1.2461969
3.4,3.4583147
1.13,1.1216687
1.2,1.4181484
0.9,1.6112211
4.7,4.364254
0.84,1.2228783
0.94,0.84622204
0.71,1.595292
4.6,4.3118243
1.6,1.4263448
2.9,2.9178376
2.11,1.0374837
3.8,2.1245089
0.7,1.1193979
0.05,0.43851528
1.35,1.0167307
4.1,4.5067472
4.7,5.0573163
3.41,1.8851075
1.6,1.877261
1.29,1.1427788
4.3,4.330137
0.57,0.9215794
1.28,1.165645
2.27,0.9479137
2.72,2.3842874
1.55,1.4169275
1.2,1.4263448
4.8,4.5431933
1.2,2.2011416
0.8,1.4381206
1.0,0.78001684
1.27,1.2560335
2.0,2.3100984
2.4,1.9811206
0.5,0.60219514
1.7,1.1253836
1.8,1.6436672
1.53,1.6346885
4.5,4.39273
0.04,1.0712329
0.2,0.48460352
4.5,4.4294176
2.1,2.248068
0.84,0.8975679
1.5,1.4872676
0.4,0.68737465
4.9,4.5151505
2.8,1.7787281
1.5,1.4714776
1.1,1.2968918
4.0,4.34597
1.7,1.9379863
1.7,1.7663107
0.51,0.6453697
3.0,2.8241377
0.7,1.1033359
1.47,0.93696237
0.4,1.0281303
1.1,1.4041232
2.6,2.088463
1.3,1.3359603
1.4,1.0616848
1.2,1.3811637
0.75,0.81704277
1.7,1.1082191
4.0,4.3744154
1.04,1.0091822
0.2,0.5709474
1.1,0.8238109
2.62,1.5279812
0.8,0.98013824
1.3,1.5264589
1.5,1.4380238
1.45,1.3581116
0.1,0.5662033
1.1,1.4268498
1.1,1.5633347
4.5,4.5532427
2.87,1.1975387
1.22,1.2604605
1.6,1.3532273
1.7,2.0877905
1.2,1.5852274
1.5,1.4079009
1.74,1.7440035
1.2,1.4006426
1.99,3.0686004
1.2,1.2287946
4.0,4.411731
0.25,1.0143923
0.66,1.1271535
0.6,1.0154734
1.6,1.3535262
0.99,0.8765562
1.0,0.9459147
4.1,4.5059104
1.26,0.67724556
2.3,2.697981
3.4,3.092425
1.2,1.4180226
0.9,0.82293713
0.24,0.4051948
2.8,2.195638
0.9,1.1529009
1.79,1.9277793
4.2,4.4586544
0.95,1.0225459
0.89,1.0585173
0.8,1.0062435
0.1,0.45020288
0.36,0.6476294
0.74,0.69128984
2.3,1.772969
0.3,0.5207397
0.8,0.48165962
4.4,4.6526856
1.8,2.2568266
4.6,4.45462
1.48,1.4111944
0.1,0.46294373
1.9,1.4878181
1.55,1.0133256
1.05,1.6278421
0.95,1.1547203
0.7,0.62419397
3.1,2.8891704
0.83,0.6241378
1.5,0.75196815
1.02,0.6101021
0.9,2.2345378
1.63,1.3259858
0.9,0.9842709
5.1,4.7450347
0.66,0.7686614
1.4,1.5395948
4.5,4.6663017
0.57,0.8208408
5.4,4.5124354
2.7,3.035933
4.1,2.3505962
4.5,4.369441
2.1,2.1854377
4.6,4.494363
0.28,1.0858245
0.9,1.2581106
4.2,4.376917
1.03,1.6561114
0.9,1.0070372
0.9,0.57444155
2.5,2.6277235
1.84,2.1934216
4.6,4.4237747
0.72,0.96707755
4.6,2.9371693
1.0,1.1323967
0.3,0.6471855
2.7,1.9650018
4.4,4.3508835
1.19,0.5932482
4.4,4.588244
0.79,1.072628
1.9,1.3904533
1.4,1.5696231
1.7,2.7150025
0.55,0.94125324
1.6,1.7884768
4.2,4.3823457
4.2,4.3206363
2.8,2.890885
1.9,1.9637558
1.2,1.358683
1.1,1.5455334
0.64,0.8465326
0.7,1.103993
0.59,1.0065489
2.0,1.5457577
0.8,0.97674656
1.14,1.2757268
1.4,1.8259217
0.72,1.00733
4.2,4.43904
0.75,0.6741417
1.7,1.7069143
4.5,4.6135736
1.1,1.4047308
1.06,1.0550193
0.6,1.5410743
1.33,0.98971564
1.6,1.1723815
1.01,0.7096863
1.9,2.4493976
0.16,0.8784274
0.5,0.7792273
0.93,0.95485586
1.94,0.7666843
1.6,1.7699785
2.6,2.182777
1.05,1.5375254
1.0,1.0651512
0.95,0.9264861
0.07,0.75496256
1.17,1.1149815
1.2,1.333716
1.7,1.5030842
4.1,4.59734
1.38,1.3468051
1.7,2.1195867
0.85,0.5932482
0.6,0.48811576
2.6,2.887622
1.87,2.2289052
2.0,1.0062023
1.19,1.3495548
0.9,1.2519686
4.8,4.8355265
2.17,0.800401
1.18,0.9166013
0.86,1.2185966
0.9,1.2286445
0.85,0.67293966
1.13,1.0552295
4.3,4.5801353
1.8,1.3588183
2.5,1.7563317
3.2,2.4813383
0.38,0.73800755
1.53,1.8073322
1.0,1.1259136
0.8,1.4301147
4.2,4.472844
4.5,4.364254
0.0,0.6670743
1.31,1.4263039
0.28,1.0464594
1.21,1.6867687
2.5,1.201683
0.4,0.7472208
0.9,1.3233498
0.4,0.4836742
2.6,2.739456
0.8,1.3468685
0.2,0.42380705
1.52,1.6093143
0.34,0.5309627
6.2,4.5126634
1.64,1.4535818
1.6,1.3668866
0.93,1.0028331
1.1,0.69972855
0.5,0.9888037
1.12,1.1216687
0.41,1.1187824
1.0,0.7492345
1.61,1.4227748
0.8,0.92371935
2.0,2.7639158
2.7,2.5902216
4.2,4.4477296
4.2,4.5432286
1.6,1.8045971
1.8,1.113308
1.3,1.6254367
0.87,0.7677138
0.43,0.89998037
3.2,2.7085247
0.43,0.86867696
4.4,4.41971
0.9,1.2448506
1.0,1.2177657
1.5,1.483039
2.74,0.89298403
2.07,2.2241719
2.7,1.5636805
1.64,1.4429264
0.1,0.7329925
1.4,1.4207515
0.06,0.5362439
1.7,2.0737164
2.4,2.8806462
4.3,4.3953776
1.9,0.8568484
1.4,2.2278013
4.2,4.3655324
2.8,2.9433873
1.3,1.5481591
2.4,2.0370038
4.4,4.586133
1.43,1.6334023
1.93,0.90345156
3.4,2.9745908
0.33,0.8064602
1.9,2.0852215
1.52,1.866812
2.63,2.2161493
0.0,0.7587924
0.9,0.75834423
4.0,4.6770687
2.2,2.3392522
2.0,2.1100667
1.5,1.73984
1.9,2.0486307
1.3,1.5847689
3.29,1.6510746
1.21,1.0322628
0.74,0.9455415
1.32,1.3853302
4.2,4.4071245
1.1,1.2357851
1.27,0.86684567
2.2,2.6985357
1.1,1.7011602
0.67,1.1747438
4.5,4.292153
2.3,2.041946
1.1,1.3467523
4.3,4.5194416
1.96,1.9668443
1.6,2.1450121
1.0,0.7620531
1.3,1.1644841
2.1,1.519257
0.35,0.65089035
1.6,1.5032388
1.46,0.94331914
1.15,1.0577407
4.2,4.520522
1.4,1.4692521
2.1,2.5354066
2.44,1.230952
0.99,1.5019425
4.4,4.319046
2.87,1.6347737
2.5,2.40176
1.02,0.74224967
1.6,1.4419211
4.3,4.525664
4.7,4.6968412
1.1,1.3428679
1.0,1.1550648
0.44,0.5718153
1.1,0.7175594
2.5,2.96802
1.5,1.7006241
0.1,0.6840412
0.9,0.99080056
1.7,1.6374865
1.1,0.88165116
0.85,0.7992786
1.12,1.175862
0.1,0.5397872
0.62,1.2943126
4.4,4.469853
1.2,2.2684894
1.5,1.4865905
1.98,1.6152812
0.66,0.5300507
1.86,1.2305928
1.22,1.0537201
1.88,1.0820777
2.8,2.7557945
1.1,1.5816399
1.1,1.4915341
1.38,1.3831493
1.6,1.6563016
0.97,1.376558
1.12,1.082685
1.1,1.4321469
3.0,2.5178578
1.59,1.33736
2.65,2.4103994
1.5,1.462253
0.6,0.8735518
1.4,1.4266579
4.6,4.375394
0.8,0.9547899
1.85,1.5712168
0.46,0.64550847
0.98,1.0421531
1.71,1.7152953
2.0,1.577843
2.4,2.0822628
1.0,0.56055015
1.4,0.78514075
1.6,2.3491526
4.6,4.5210867
1.89,0.8342896
4.6,4.6088085
1.3,1.800419
1.84,1.8029672
1.5,1.1093321
0.4,1.017831
3.2,2.8924766
2.1,2.4413862
1.63,1.9340954
4.2,4.434857
0.03,0.6528804
4.4,4.5044346
4.2,4.2945895
1.6,1.4535029
2.6,2.7462153
2.24,1.4146025
2.4,1.1451818
3.0,3.2061737
1.5,1.3972521
0.51,0.6387854
0.68,0.97193676
1.6,1.6856408
4.0,4.399795
3.1,2.629765
3.1,2.857395
1.8,2.4252846
4.8,4.613469
2.03,1.5645833
0.36,0.7814769
2.1,1.6796721
0.2,0.5614581
4.2,4.361953
3.2,1.9664541
1.4,1.5542322
1.0,1.3890271
1.5,1.5578303
4.1,4.365315
0.67,0.7955968
1.8,1.6291386
0.64,0.5777748
1.0,1.3014568
4.0,4.3777814
0.8,1.0366876
0.8,0.87771666
2.8,2.8857377
0.18,1.0577407
2.3,2.6747367
4.0,4.4403315
1.4,1.5689366
2.2,2.7720933
0.7,1.7026571
1.1,1.365601
1.0,1.4513675
0.5,0.6129683
3.3,2.8023965
2.6,0.76422846
0.6,0.5869652
0.64,1.2931345
0.91,1.2102263
0.83,0.8686271
1.0,0.5771937
2.0,1.541584
0.93,0.8186232
0.8,1.3047332
1.35,1.2014248
0.43,0.92444956
1.1,1.3337336
0.2,0.6699595
5.5,4.5502687
2.1,1.608584
0.7,1.0191042
0.8,1.3426867
4.5,4.4502625
4.1,4.295444
2.4,1.5585146
1.18,1.2674114
2.3,2.4531822
0.75,0.6102899
1.4,1.831592
1.8,1.1749159
0.63,1.0329086
2.6,2.7381647
2.61,2.0459292
2.1,1.3998839
0.3,0.42694637
0.9,1.4128015
0.43,0.8465326
1.3,1.6446886
3.0,2.7526803
5.0,4.403604
2.62,1.3178494
0.85,0.9718044
0.9,1.0178343
1.3,1.1263655
4.2,4.5758214
2.7,1.1909742
1.2,1.4072486
1.6,1.703379
1.0,1.3172336
5.0,4.332539
0.07,1.4154505
2.2,2.2952998
0.97,1.3098687
4.3,4.354686
0.36,0.6925382
1.2,0.81859994
0.8,1.0215218
4.8,4.589672
4.4,4.5359764
2.3,1.9169409
1.5,1.430217
1.2,1.3927158
0.47,1.0994204
1.27,1.3552586
1.1,1.1219803
0.53,0.99506605
0.87,1.3374171
2.4,1.3921697
2.6,1.0952835
1.42,1.600564
0.33,0.5201884
1.3,1.2244128
0.8,1.7442224
0.74,0.81841815
0.9,1.1642992
1.52,1.4846249
1.12,1.2784374
0.8,0.97343975
1.3,1.5450306
1.02,0.8689774
2.2,2.205708
0.3,0.66095114
0.78,1.4949975
0.36,1.0401758
2.8,2.9238076
1.5,1.9294814
2.92,1.5470641
1.5,1.3104311
2.31,2.2343771
2.5,2.3392522
1.09,1.0404657
0.3,0.8995672
3.1,2.9070673
4.0,4.4710135
1.8,2.1049519
2.8,2.7239635
0.53,0.6824994
1.4,1.1558807
0.94,0.6451976
0.3,0.97184163
0.8,1.2754589
4.2,4.33943
3.0,2.911116
0.79,0.93243617
1.5,1.5689366
3.2,2.6252975
0.84,1.3699633
1.39,1.3848947
2.7,1.970443
3.3,2.0208886
0.17,0.9130689
1.8,1.3677427
1.17,1.520062
0.5,0.5630601
2.7,2.8963578
1.3,1.5653623
1.7,1.4388616
1.25,0.89729756
1.63,1.0287398
0.67,0.7745911
0.62,0.8249934
0.57,0.78984725
0.39,1.0323433
2.43,2.4300807
1.0,1.2610805
1.6,1.3211647
0.6,0.6689239
5.1,4.48756
0.9,1.2404459
1.4,1.683848
0.6,0.6203548
3.6,2.0550067
0.08,0.9247718
4.6,4.613469
1.3,1.4432088
1.18,1.2169657
0.09,0.9619818
1.28,1.0133256
2.3,2.4584186
4.2,4.4248147
2.0,1.3761276
1.09,0.96083623
4.2,4.4208765
5.4,4.3302155
4.8,4.405103
1.78,1.9256243
1.15,1.040065
0.7,1.0026696
1.17,1.3286877
2.7,3.1402576
1.49,1.365252
0.7,0.7753341
0.81,1.1173093
0.86,1.0361657
3.8,2.278997
2.5,2.7777514
0.93,1.0425729
0.26,0.48539713
0.99,1.0299606
4.5,4.256264
0.8,0.70687085
3.2,3.3061078
1.8,1.8569527
1.2,1.3603272
2.34,1.9198147
0.7,0.7572592
1.4,1.5103718
2.9,2.3549051
1.6,1.7639841
0.3,0.5570034
1.2,1.4694874
0.0,0.40300226
2.2,1.8437412
1.5,1.6737838
3.3,1.8530529
1.5,1.5508428
1.86,1.9254094
0.8,0.8349174
4.9,4.8697543
3.3,2.6104958
1.6,1.3812609
1.3,1.5393643
2.3,1.7261631
1.2,1.4470676
0.39,1.0088674
0.61,0.70302755
2.9,2.6656456
3.9,4.347175
1.3,1.1732616
0.51,0.72949165
1.65,1.8369313
0.9,1.0892664
2.7,2.7242403
0.3,0.42380705
4.3,4.358565
2.8,1.9907486
1.92,1.1071512
0.57,0.8083064
4.4,4.6018257
1.47,1.6111432
1.9,1.8804296
4.6,4.405684
4.5,4.652332
0.56,0.51037145
1.98,0.94668674
0.76,0.8109893
4.1,4.325277
0.58,1.0252734
4.3,4.3919044
1.26,1.7222147
4.3,4.520522
0.51,0.5788651
1.1,1.163439
0.67,1.0994018
3.12,2.173537
2.4,2.579533
0.55,0.83405286
2.2,1.0241677
4.0,5.152653
4.6,4.398018
1.8,1.8137213
1.6,1.7197902
1.55,1.9656947
4.8,4.5386415
0.27,0.5588445
3.2,3.227027
0.17,0.53370064
0.78,1.124189
0.1,0.8755584
0.7,1.0370088
1.95,1.9169493
0.5,0.7129531
2.1,1.0464857
0.2,0.65104735
3.1,1.8057736
0.36,0.87713253
2.86,1.1824529
3.0,3.1330016
4.2,4.45569
1.6,1.7713251
1.11,1.2714945
3.3,3.235545
1.6,1.4430962
1.4,1.4054585
1.5,1.3614246
2.8,2.1938944
1.6,1.7105658
0.31,0.62485194
3.1,2.7616558
0.8,1.3898648
0.6,0.6984495
0.23,0.6549903
3.2,2.1484327
0.47,0.6591079
0.88,1.0216403
0.5,0.49812567
0.35,0.7020229
2.18,1.8015187
0.56,0.85585016
1.27,1.3570076
0.14,0.8330179
1.45,1.454249
2.9,1.7059976
1.94,1.9317611
4.9,4.5523925
3.4,1.0563543
1.79,1.6561478
2.0,1.6538827
2.34,1.8725841
3.3,2.96802
4.1,4.1073346
2.8,2.7629523
1.79,1.6701206
2.6,2.4083765
2.0,1.5155742
1.46,1.072628
1.5,0.4281221
0.25,0.5255273
1.33,1.4940464
2.6,1.5771528
0.5,0.74040264
1.68,1.8970228
0.48,0.9648671
0.8,1.4539378
1.8,1.6248043
0.8,1.0045134
0.74,1.0808362
1.5,1.7536677
1.8,1.8166126
0.4,0.64104897
4.6,4.664554
2.6,2.7809584
2.1,2.6295254
3.9,4.471949
1.74,1.6974181
4.3,4.2803245
1.8,1.2970842
1.9,1.5083506
0.71,0.8647289
1.4,1.5284424
0.9,1.1379851
0.5,0.90992963
1.82,1.9277793
1.3,1.191458
3.0,1.9574713
1.7,1.4789684
1.14,0.7995701
0.88,0.6434165
3.0,2.5777295
1.57,1.2593793
1.83,1.5574044
1.4,1.5155001
4.7,4.448698
2.9,3.1352167
1.1,0.78359675
5.0,4.528725
1.9,1.6648089
1.3,1.7858729
1.8,1.2191917
0.8,1.2821038
4.6,4.405684
4.2,4.241667
4.2,4.467614
0.5,0.75234455
1.7,1.6897628
0.83,1.1420525
1.4,2.0852935
1.84,1.3116579
1.14,0.89195913
4.5,4.5244517
1.7,1.8804296
4.5,4.9797797
2.8,3.000338
1.42,1.0178282
2.8,1.6831481
1.21,1.5436871
1.7,0.46294373
0.3,0.41976377
0.1,0.8199327
0.05,0.72774816
0.89,0.9608133
2.5,1.8621424
1.1,1.5633347
4.5,4.3687296
1.9,2.2855525
0.48,0.5932482
2.5,2.9762926
1.0,1.0068752
1.5,1.9601889
1.34,0.86211747
2.9,2.9176083
1.56,1.7775611
4.1,4.351303
3.2,2.8472774
4.3,4.6253357
3.1,3.1421428
0.6,0.9711807
2.39,1.3001957
0.88,1.2002931
1.42,1.7396413
0.3,0.58103967
2.4,1.2296065
1.06,0.78064346
3.0,2.8790529
2.4,2.0960464
0.8,1.048501
2.8,2.2333236
3.8,3.215272
0.99,0.6544911
0.08,0.80543447
0.1,0.5061686
1.62,1.239569
0.5,0.5630601
1.5,3.4981158
0.7,0.590332
1.2,1.1697103
1.2,1.4498036
1.1,1.2781844
2.09,1.9197212
1.6,1.5938419
1.8,2.1653337
4.4,4.3270874
4.2,4.6734443
0.6,0.63490045
4.0,4.5431056
2.25,1.4959247
1.49,1.7775611
4.4,2.614696
4.7,4.403174
4.6,4.332351
5.6,4.5903754
0.4,0.51514447
0.64,1.1699568
1.2,1.4351965
2.9,2.740397
0.88,0.8685336
1.2,1.2989956
4.3,4.4525204
0.6,0.48672983
1.2,1.4880401
0.8,1.1821654
0.88,1.0076165
0.9,1.6452838
2.0,2.4058723
1.2,1.5282845
2.5,2.465014
1.9,1.5673794
0.3,0.63929933
1.5,1.8586061
2.4,1.7668127
1.8,1.2644405
1.4,1.4741694
2.31,1.9423743
2.0,1.8016609
4.5,4.5436254
1.9,1.9819343
1.41,1.0234244
2.0,1.1961787
0.7,0.94068813
1.6,2.496514
0.9,1.0956175
1.02,1.1527997
0.4,0.57445645
0.53,0.7583927
1.1,1.1735284
1.36,1.0131947
0.8,0.6619728
0.3,0.8568484
0.81,1.0036094
1.9,2.3025424
4.4,4.422696
0.85,0.89787775
4.5,4.4930215
2.3,1.9551377
0.8,0.83813804
1.5,1.4703606
5.2,4.426082
0.9,1.3208917
1.6,1.9269847
1.1,1.03695
0.6,0.67356026
1.51,1.9368399
4.4,4.554067
2.1,1.3148715
1.1,1.1277157
1.4,1.9618917
3.0,2.6104958
1.3,1.3626102
2.18,1.4016445
3.0,2.30908
3.2,2.356066
2.7,2.8806462
1.42,0.6739139
1.1,1.138452
0.62,0.7109666
0.6,1.2697496
3.6,2.7777514
0.73,1.2400895
1.11,0.68560237
2.7,2.9429085
1.0,1.3954837
4.4,4.422696
4.8,4.5523925
0.98,1.0056323
1.6,1.142752
1.1,1.2802
1.4,1.3950737
4.7,4.613469
4.4,4.440726
1.19,1.1386999
0.9,0.759329
1.4,1.4036235
0.98,1.0976752
1.5,1.3957226
1.7,1.7571735
2.6,1.0503006
1.6,0.5010589
1.5,1.8525383
0.49,0.83563614
1.2,0.83378667
1.47,0.9281413
2.9,2.7451487
1.1,1.1139306
0.2,1.2107872
4.8,4.6517763
1.0,1.2744796
1.62,1.2950562
1.8,1.9074739
4.7,4.613469
2.43,1.0731775
4.6,4.463323
0.88,0.78147197
4.0,4.4280443
0.49,1.0273908
0.8,0.82697093
1.18,0.8190215
1.6,1.5385438
1.2,1.4899498
1.6,1.3643076
1.75,1.2983875
0.4,1.3960503
4.6,4.3200955
1.6,2.11259
1.1,1.1180335
1.8,2.224122
0.46,0.7746254
2.0,1.5301356
0.8,0.64104897
4.4,4.5285034
1.08,0.96082735
4.2,4.613469
0.9,1.0645181
0.5,1.4987203
1.0,1.2198522
0.8,0.8349174
2.4,1.337189
0.6,0.786345
1.52,1.4706459
0.72,0.59890765
0.48,0.6528804
0.06,1.0128559
2.2,2.2631922
2.1,1.3057728
0.9,1.2357851
2.7,1.9699485
0.9,1.22024
2.9,3.2166219
1.0,0.7639042
1.42,0.58646816
4.5,4.5615582
1.2,1.4355332
4.3,4.472844
4.6,4.742053
0.4,0.8533447
2.5,2.7043579
2.4,2.3606143
1.6,1.161704
1.4,1.3773965
3.4,2.9876919
0.9,1.1435827
0.6,0.9629291
1.39,1.3104448
4.4,4.4884205
2.7,2.7857127
1.05,1.4393911
6.1,4.565055
0.86,1.2002931
2.5,2.8790529
2.0,1.8108076
2.4,1.2614436
2.7,2.8459933
0.7,1.1147697
1.3,1.045952
2.0,1.9825941
1.52,1.9629495
1.4,1.7188178
4.7,4.4649105
4.4,4.4258933
1.1,0.73865443
1.21,1.0308174
0.5,1.025984
1.2,1.1219803
0.5,0.8349174
0.29,0.69068944
1.3,1.6110501
1.73,1.5499669
1.8,1.9277793
0.6,1.1620094
1.9,1.001762
4.7,4.5098968
3.5,4.4999995
2.1,1.408824
1.3,1.4620534
0.36,0.46744466
0.47,0.6891428
1.55,1.8597022
0.54,0.89298403
0.44,0.46606648
0.79,1.1598372
0.96,1.0482308
1.65,1.3554413
0.8,1.2730631
2.09,1.536984
2.23,2.2343771
5.9,5.399513
1.4,1.4672917
2.0,1.5711143
4.15,1.4647717
2.6,2.6063335
1.7,1.4054278
4.2,4.633128
0.55,1.0379478
5.2,4.664554
4.4,4.555603
1.02,0.9833758
0.1,0.50611466
0.38,0.6177166
2.42,1.3795847
1.6,1.9800998
1.77,0.8884162
0.7,0.7994263
2.0,1.6416098
1.4,1.5691842
0.7,0.8743024
0.3,0.78139395
4.4,4.397995
4.5,4.7171655
3.1,2.9903286
0.07,0.8689774
1.24,1.3869505
1.85,1.2805831
2.15,2.01657
0.95,1.1979873
4.5,4.351161
4.9,4.3906393
0.55,0.7943096
5.1,4.4683714
1.06,0.8576471
0.86,0.7943223
0.5,0.7443286
1.44,0.9774262
1.14,1.1942059
1.9,2.1067696
1.06,1.3243057
2.4,1.893403
4.6,4.5591555
0.25,0.5952061
2.0,2.028886
0.9,0.54248923
1.87,2.005137
4.2,4.5959063
4.3,4.289868
0.61,0.61697376
3.1,2.96802
1.2,1.3787643
4.3,4.5188456
4.2,4.333499
0.73,0.8530136
0.43,0.9215615
1.2,1.4325076
0.3,0.47279516
1.07,1.2256919
1.12,1.3659784
3.3,2.7132447
0.6,0.97198874
1.12,1.1733375
0.38,0.7835003
0.77,1.0482308
4.1,4.372921
0.37,0.5457777
